student_id,enrollment_date,name,age,gender,department,course,semester,gpa,attendance_pct,assignments_submitted,hours_studied_weekly,scholarship,placement_status,salary_offered
STU-008975,2020-08-09,Student_8975,27,Female,EE,PhD,1.0,9.18,79.17801938173285,0,18.0,10000,Not Placed,2500000
STU-008976,2022-07-09,Student_8976,23,Non-binary,Civil,MBA,6.0,5.8,55.80948843566165,9,45.0,20000,Not Placed,1200000
STU-008977,2020-01-19,Student_8977,23,Male,MBA,M.Tech,2.0,7.41,81.10542197521868,18,3.0,5000,Placed,1200000
STU-008978,2019-01-23,Student_8978,20,Male,Civil,PhD,3.0,2.88,79.82047993433733,14,9.0,10000,Not Placed,1200000
STU-008979,2020-03-24,Student_8979,25,Non-binary,ME,MBA,2.0,3.94,44.15723956575977,19,10.0,20000,Not Placed,500000
STU-008980,2022-09-29,Student_8980,24,Non-binary,Civil,B.Tech,8.0,8.0,54.99709433593147,8,25.0,10000,Internship,1200000
STU-008981,2022-04-02,Student_8981,28,Non-binary,MBA,B.Tech,4.0,3.96,65.36653826086552,5,5.0,10000,Placed,800000
STU-008982,2019-07-16,Student_8982,24,Male,MBA,PhD,2.0,4.76,74.98548382903832,1,42.0,10000,Internship,800000
STU-008983,2022-08-30,Student_8983,28,Male,Civil,B.Tech,6.0,4.98,74.34941947383092,8,39.0,5000,Not Placed,1200000
STU-008984,2022-03-12,Student_8984,28,Male,EE,B.Tech,7.0,6.35,64.56542330773358,5,9.0,10000,Internship,0
STU-008985,2019-02-17,Student_8985,26,Female,ME,MBA,1.0,2.84,74.4621513076089,12,7.0,0,Placed,800000
STU-008986,2022-08-02,Student_8986,20,Male,CS,MBA,8.0,8.05,75.88674676241496,10,0.0,5000,Placed,0
STU-008987,2022-02-10,Student_8987,27,Non-binary,MBA,B.Tech,6.0,2.06,40.877941928524095,17,24.0,5000,Internship,0
STU-008988,2022-03-01,Student_8988,25,Non-binary,Civil,M.Tech,3.0,9.79,44.086521222317586,8,41.0,20000,Placed,500000
STU-008989,2021-08-31,Student_8989,24,Non-binary,CS,M.Tech,1.0,3.43,75.21228569520929,16,33.0,10000,Not Placed,1200000
STU-008990,2021-04-18,Student_8990,26,Non-binary,MBA,M.Tech,6.0,3.83,77.4469601848286,19,11.0,5000,Placed,500000
STU-008991,2021-10-22,Student_8991,21,Female,CS,B.Tech,7.0,5.9,93.73765256997902,2,27.0,20000,Placed,500000
STU-008992,2019-11-26,Student_8992,24,Non-binary,MBA,MBA,8.0,4.58,61.35437104998681,6,44.0,10000,Placed,0
STU-008993,2020-07-26,Student_8993,29,Male,ME,M.Tech,4.0,2.8,59.431515213117166,1,4.0,20000,Internship,300000
STU-008994,2019-11-29,Student_8994,25,Non-binary,Civil,M.Tech,3.0,3.42,67.27049119145947,13,,10000,Placed,0
STU-008995,2021-07-23,Student_8995,25,Non-binary,CS,PhD,5.0,3.04,96.2958941879862,8,41.0,10000,Internship,800000
STU-008996,2020-04-16,Student_8996,22,Male,EE,B.Tech,7.0,4.57,81.45977478883614,9,4.0,10000,Placed,1200000
STU-008997,2021-02-18,Student_8997,22,Non-binary,ME,B.Tech,7.0,8.82,80.08071701012686,15,40.0,5000,Placed,1200000
STU-008998,2023-01-10,Student_8998,21,Male,EE,MBA,5.0,3.96,86.50648108619866,11,20.0,10000,Internship,1200000
STU-008999,2020-03-17,Student_8999,18,Non-binary,Civil,B.Tech,8.0,6.53,82.9390035328277,2,17.0,0,Placed,0
STU-009000,2022-10-17,Student_9000,21,Non-binary,Civil,PhD,3.0,2.09,41.74160063910122,1,30.0,5000,Internship,0
STU-009001,2020-04-14,Student_9001,25,Female,Civil,B.Tech,8.0,6.94,69.11976656320583,14,47.0,5000,Internship,300000
STU-009002,2019-11-22,Student_9002,21,Non-binary,EE,B.Tech,7.0,2.18,58.508186218011275,0,15.0,5000,Placed,500000
STU-009003,2020-09-27,Student_9003,21,Non-binary,Civil,B.Tech,3.0,3.55,40.61373798212383,15,0.0,10000,Internship,500000
STU-009004,2022-05-26,Student_9004,18,Female,MBA,PhD,,8.89,41.326895497918386,15,16.0,0,Not Placed,0
STU-009005,2020-04-25,Student_9005,27,Male,CS,B.Tech,2.0,6.39,86.92971753605275,0,48.0,0,Placed,1200000
STU-009006,2023-01-31,Student_9006,18,Female,Civil,PhD,7.0,6.07,63.90747464067354,15,16.0,20000,Internship,0
STU-009007,2023-01-31,Student_9007,23,Male,Civil,B.Tech,1.0,4.16,70.68524352507904,12,26.0,10000,Not Placed,1200000
STU-009008,2020-02-02,Student_9008,25,Non-binary,CS,B.Tech,2.0,6.3,60.28388835601332,8,36.0,5000,Internship,500000
STU-009009,2019-07-29,Student_9009,19,Non-binary,Civil,PhD,4.0,2.63,92.81390195400627,5,27.0,10000,Internship,500000
STU-009010,2022-12-11,Student_9010,20,Female,MBA,B.Tech,3.0,4.73,68.13941742901429,1,34.0,20000,Placed,500000
STU-009011,2021-11-12,Student_9011,29,Male,ME,MBA,8.0,4.95,87.14856303390306,4,1.0,20000,Placed,0
STU-009012,2022-02-16,Student_9012,18,Female,EE,B.Tech,8.0,3.53,62.37756176279554,17,42.0,5000,Placed,500000
STU-009013,2021-03-29,Student_9013,24,Male,CS,B.Tech,3.0,4.0,79.22785241790447,19,21.0,10000,Not Placed,300000
STU-009014,2022-08-31,Student_9014,20,Male,Civil,B.Tech,8.0,8.93,75.90271136446187,14,49.0,0,Internship,0
STU-009015,2019-08-23,Student_9015,23,Male,CS,PhD,2.0,2.71,52.74307880757115,12,33.0,20000,Placed,1200000
STU-009016,2019-08-24,Student_9016,24,Female,ME,PhD,5.0,8.35,84.1867270539718,18,22.0,10000,Internship,800000
STU-009017,2022-09-23,Student_9017,24,Female,CS,B.Tech,6.0,2.65,82.7461043415181,8,37.0,20000,Not Placed,500000
STU-009018,2022-03-27,Student_9018,22,Female,ME,MBA,6.0,6.93,84.27881135136036,10,19.0,5000,Internship,1200000
STU-009019,2019-08-26,Student_9019,22,Male,CS,MBA,7.0,4.8,47.27062267511015,11,,20000,Placed,800000
STU-009020,2023-01-15,Student_9020,18,Male,ME,MBA,8.0,8.36,79.90216539719466,16,16.0,5000,Not Placed,0
STU-009021,2020-05-22,Student_9021,24,Male,EE,B.Tech,1.0,4.61,54.510433401700936,2,15.0,0,Not Placed,500000
STU-009022,2022-06-02,Student_9022,29,Male,CS,M.Tech,1.0,9.64,91.49332967589643,19,11.0,5000,Not Placed,0
STU-009023,2019-09-07,Student_9023,25,Non-binary,EE,M.Tech,4.0,8.54,58.58709921023432,18,25.0,20000,Placed,500000
STU-009024,2019-07-19,Student_9024,27,Non-binary,MBA,B.Tech,3.0,7.45,60.37211860504743,4,28.0,5000,Not Placed,1200000
STU-009025,2021-12-20,Student_9025,27,Male,MBA,PhD,2.0,4.28,84.18363117290869,8,22.0,20000,Internship,800000
STU-009026,2022-10-09,Student_9026,23,Male,Civil,PhD,1.0,7.31,73.96777677664363,3,49.0,0,Not Placed,1200000
STU-009027,2020-09-19,Student_9027,28,Male,Civil,B.Tech,3.0,5.55,80.85144865126777,9,40.0,5000,Placed,0
STU-009028,2022-01-30,Student_9028,20,Male,ME,PhD,4.0,8.78,47.742218156360806,19,1.0,20000,Internship,1200000
STU-009029,2020-12-06,Student_9029,28,Male,EE,PhD,8.0,6.42,90.02083812810785,0,4.0,5000,Placed,300000
STU-009030,2021-01-03,Student_9030,20,Female,MBA,B.Tech,8.0,2.05,64.62383386061403,10,3.0,0,Not Placed,1200000
STU-009031,2022-03-12,Student_9031,25,Female,ME,B.Tech,8.0,3.43,96.90088026032302,14,34.0,20000,Not Placed,0
STU-009032,2020-07-09,Student_9032,20,Male,MBA,B.Tech,4.0,8.45,48.722626173688425,7,26.0,0,Not Placed,500000
STU-009033,2020-09-25,Student_9033,21,Non-binary,EE,B.Tech,2.0,9.87,67.47725700633448,16,36.0,0,Not Placed,0
STU-009034,2020-09-25,Student_9034,19,Female,Civil,B.Tech,5.0,2.35,61.05773487591037,0,48.0,5000,Internship,500000
STU-009035,2022-07-17,Student_9035,25,Non-binary,EE,MBA,4.0,2.53,45.799008589340076,6,4.0,20000,Not Placed,800000
STU-009036,2019-04-18,Student_9036,25,Male,Civil,PhD,1.0,3.59,69.08027497501793,7,1.0,5000,Internship,800000
STU-009037,2019-09-24,Student_9037,29,Female,Civil,MBA,5.0,5.03,68.27509175838168,9,15.0,10000,Placed,500000
STU-009038,2021-08-15,Student_9038,22,Non-binary,Civil,M.Tech,3.0,4.1,57.738189121073646,4,41.0,5000,Placed,1200000
STU-009039,2022-10-10,Student_9039,19,Male,EE,MBA,5.0,3.15,49.61773294180526,9,26.0,10000,Internship,1200000
STU-009040,2019-06-01,Student_9040,25,Male,CS,M.Tech,6.0,7.44,92.98290020363754,1,3.0,10000,Internship,800000
STU-009041,2020-12-23,Student_9041,28,Non-binary,MBA,B.Tech,4.0,2.6,42.803495305183084,13,26.0,20000,Internship,800000
STU-009042,2022-12-14,Student_9042,25,Non-binary,Civil,B.Tech,4.0,2.4,59.9221717706408,2,30.0,10000,Not Placed,800000
STU-009043,2023-01-30,Student_9043,21,Female,EE,PhD,6.0,2.92,56.708496589660015,18,6.0,0,Placed,1200000
STU-009044,2020-08-31,Student_9044,26,Non-binary,Civil,MBA,5.0,9.92,55.50410293690073,9,6.0,10000,Placed,500000
STU-009045,2022-02-19,Student_9045,27,Non-binary,MBA,PhD,6.0,6.28,77.1605196436774,8,26.0,5000,Placed,0
STU-009046,2019-03-17,Student_9046,20,Non-binary,ME,B.Tech,3.0,3.44,61.14058429836833,17,17.0,0,Internship,1200000
STU-009047,2022-05-29,Student_9047,19,Non-binary,ME,PhD,8.0,6.49,61.10716874611255,4,26.0,20000,Placed,1200000
STU-009048,2022-10-28,Student_9048,25,Female,CS,MBA,2.0,3.92,63.928796935300724,2,4.0,0,Internship,300000
STU-009049,2022-08-11,Student_9049,18,Male,CS,B.Tech,8.0,4.13,90.73520768430643,9,20.0,5000,Internship,500000
STU-009050,2022-01-25,Student_9050,26,Female,EE,M.Tech,6.0,3.98,63.50310765170781,4,26.0,20000,Internship,0
STU-009051,2019-04-15,Student_9051,22,Non-binary,ME,M.Tech,3.0,7.59,65.299799046887,16,45.0,0,Internship,800000
STU-009052,2023-01-08,Student_9052,23,Non-binary,ME,PhD,3.0,7.56,50.888198847254785,10,24.0,20000,Internship,0
STU-009053,2021-01-27,Student_9053,20,Non-binary,MBA,B.Tech,,7.67,66.60483346901717,13,38.0,5000,Internship,1200000
STU-009054,2022-08-27,Student_9054,20,Male,EE,MBA,3.0,9.52,51.17428322467387,17,46.0,5000,Internship,300000
STU-009055,2022-09-20,Student_9055,28,Non-binary,ME,M.Tech,7.0,3.57,69.43098522413312,2,45.0,5000,Not Placed,500000
STU-009056,2021-04-24,Student_9056,21,Non-binary,MBA,B.Tech,4.0,6.04,47.762252550756244,3,26.0,0,Placed,800000
STU-009057,2019-06-23,Student_9057,20,Male,MBA,MBA,6.0,9.83,42.68479737528243,1,41.0,20000,Placed,0
STU-009058,2020-11-25,Student_9058,29,Male,Civil,MBA,3.0,7.35,99.62265981701199,15,43.0,5000,Internship,300000
STU-009059,2019-06-24,Student_9059,29,Female,CS,M.Tech,6.0,6.16,54.792757955907064,9,18.0,0,Internship,0
STU-009060,2022-04-04,Student_9060,22,Female,Civil,MBA,3.0,4.19,60.79740772965994,1,21.0,5000,Placed,0
STU-009061,2019-12-01,Student_9061,27,Male,CS,MBA,6.0,5.75,59.167310077029946,7,10.0,10000,Not Placed,1200000
STU-009062,2020-03-01,Student_9062,23,Female,EE,MBA,3.0,6.63,88.44884606636603,1,2.0,5000,Not Placed,6000000
STU-009063,2019-09-04,Student_9063,29,Female,ME,M.Tech,4.0,2.07,64.19341266557312,12,18.0,0,Placed,500000
STU-009064,2020-06-20,Student_9064,26,Male,Civil,PhD,6.0,7.02,68.90343075272618,0,9.0,0,Not Placed,300000
STU-009065,2020-09-10,Student_9065,29,Female,Civil,MBA,3.0,7.26,88.79687679539838,5,46.0,20000,Not Placed,500000
STU-009066,2022-09-15,Student_9066,22,Male,ME,B.Tech,8.0,2.65,70.00313716887348,15,,10000,Placed,800000
STU-009067,2020-04-08,Student_9067,20,Non-binary,Civil,PhD,5.0,5.29,66.40360782806748,16,14.0,5000,Not Placed,0
STU-009068,2022-09-21,Student_9068,27,Female,CS,M.Tech,3.0,5.65,73.09699591027757,1,31.0,5000,Placed,1200000
STU-009069,2021-05-21,Student_9069,22,Male,EE,MBA,,7.99,70.20651882338996,14,12.0,10000,Not Placed,800000
STU-009070,2021-10-02,Student_9070,29,Male,CS,M.Tech,7.0,8.0,58.39656037719578,1,4.0,5000,Not Placed,0
STU-009071,2019-10-19,Student_9071,24,Male,Civil,MBA,7.0,5.01,83.65291758974533,14,21.0,10000,Internship,0
STU-009072,2021-05-28,Student_9072,26,Female,MBA,PhD,4.0,4.66,92.13965081731158,3,43.0,0,Placed,500000
STU-009073,2020-03-26,Student_9073,27,Female,Civil,B.Tech,3.0,2.73,90.85267639663923,19,3.0,5000,Placed,0
STU-009074,2022-07-12,Student_9074,28,Female,ME,M.Tech,4.0,4.21,72.867452740531,4,38.0,5000,Internship,500000
STU-009075,2019-05-14,Student_9075,21,Non-binary,ME,MBA,1.0,6.17,63.82916692409199,17,36.0,10000,Internship,500000
STU-009076,2021-06-28,Student_9076,28,Male,ME,M.Tech,4.0,7.87,53.20077559294482,16,40.0,20000,Placed,500000
STU-009077,2020-05-03,Student_9077,26,Non-binary,CS,MBA,5.0,2.83,61.57916308253685,2,41.0,10000,Not Placed,800000
STU-009078,2020-01-05,Student_9078,21,Non-binary,CS,M.Tech,5.0,8.25,96.77200859128888,13,9.0,20000,Internship,800000
STU-009079,2021-06-15,Student_9079,22,Female,EE,PhD,2.0,7.09,57.30946700000655,12,49.0,20000,Not Placed,300000
STU-009080,2020-08-29,Student_9080,28,Male,MBA,PhD,7.0,9.82,75.44940294383281,5,37.0,0,Placed,800000
STU-009081,2022-12-14,Student_9081,27,Non-binary,Civil,B.Tech,2.0,6.15,75.83039236548107,15,28.0,0,Not Placed,300000
STU-009082,2020-10-01,Student_9082,19,Male,Civil,M.Tech,8.0,2.03,52.01334218569451,7,32.0,10000,Placed,800000
STU-009083,2022-06-09,Student_9083,20,Non-binary,ME,M.Tech,1.0,4.73,58.66032549391666,4,49.0,20000,Internship,0
STU-009084,2021-06-18,Student_9084,23,Female,CS,B.Tech,2.0,6.5,60.10267497319933,4,18.0,20000,Placed,500000
STU-009085,2019-06-22,Student_9085,25,Female,CS,PhD,2.0,7.28,94.22398346501645,19,26.0,5000,Placed,500000
STU-009086,2022-04-01,Student_9086,25,Non-binary,CS,PhD,5.0,9.01,77.10711265457431,13,13.0,5000,Not Placed,800000
STU-009087,2020-07-07,Student_9087,23,Male,MBA,PhD,5.0,8.72,57.64240094449979,3,27.0,20000,Internship,0
STU-009088,2020-12-28,Student_9088,28,Male,ME,B.Tech,5.0,3.68,42.79979181941684,16,3.0,5000,Not Placed,1200000
STU-009089,2021-05-05,Student_9089,26,Male,Civil,M.Tech,4.0,3.63,97.7575720462697,16,16.0,10000,Placed,800000
STU-009090,2019-11-21,Student_9090,18,Male,MBA,PhD,,5.03,65.1340256726322,0,9.0,10000,Internship,1200000
STU-009091,2022-03-11,Student_9091,27,Male,Civil,B.Tech,3.0,6.46,97.8274956099113,12,36.0,10000,Internship,1200000
STU-009092,2021-11-04,Student_9092,20,Female,CS,PhD,2.0,5.01,94.04986010056527,3,36.0,0,Placed,300000
STU-009093,2021-08-01,Student_9093,26,Female,MBA,B.Tech,8.0,2.47,69.56123338157866,12,7.0,5000,Internship,0
STU-009094,2021-06-01,Student_9094,26,Male,CS,M.Tech,1.0,3.52,54.39113675545195,10,18.0,10000,Not Placed,500000
STU-009095,2023-01-28,Student_9095,26,Male,Civil,M.Tech,7.0,3.66,64.93834521402309,19,,5000,Internship,300000
STU-009096,2020-03-25,Student_9096,26,Non-binary,Civil,PhD,8.0,9.06,80.08181325650892,6,48.0,5000,Not Placed,800000
STU-009097,2021-06-12,Student_9097,22,Non-binary,CS,B.Tech,8.0,6.61,57.65607898248774,5,35.0,10000,Placed,500000
STU-009098,2019-11-10,Student_9098,24,Female,EE,M.Tech,7.0,2.27,95.44678336035476,0,11.0,10000,Placed,800000
STU-009099,2021-05-14,Student_9099,26,Female,MBA,M.Tech,1.0,2.98,90.45965185356631,19,34.0,10000,Internship,300000
STU-009100,2021-04-15,Student_9100,26,Female,Civil,MBA,-7.0,9.34,86.89901730243228,15,1.0,20000,Placed,300000
STU-009101,2020-02-02,Student_9101,26,Non-binary,Civil,B.Tech,6.0,6.75,98.53568005972488,16,49.0,5000,Placed,800000
STU-009102,2019-05-25,Student_9102,28,Non-binary,ME,B.Tech,1.0,6.55,47.899242457270134,5,32.0,5000,Internship,1200000
STU-009103,2021-01-20,Student_9103,28,Non-binary,ME,M.Tech,1.0,5.48,93.04978027973029,4,45.0,10000,Internship,500000
STU-009104,2021-11-06,Student_9104,24,Non-binary,CS,M.Tech,1.0,5.75,99.28109370355651,8,2.0,20000,Not Placed,800000
STU-009105,2021-04-04,Student_9105,19,Non-binary,ME,MBA,2.0,7.55,70.08212490281093,12,35.0,5000,Not Placed,800000
STU-009106,2020-06-20,Student_9106,29,Female,Civil,M.Tech,8.0,8.0,51.55170595711738,17,31.0,5000,Placed,300000
STU-009107,2020-09-21,Student_9107,18,Male,MBA,B.Tech,6.0,3.79,65.57852372446898,19,,10000,Not Placed,500000
STU-009108,2020-10-17,Student_9108,19,Male,MBA,MBA,3.0,4.14,86.05900454822398,2,36.0,5000,Not Placed,0
STU-009109,2023-01-28,Student_9109,25,Female,MBA,M.Tech,2.0,6.09,63.63614857974076,5,21.0,0,Internship,800000
STU-009110,2022-03-24,Student_9110,20,Female,Civil,MBA,3.0,4.55,41.108750776673624,13,39.0,5000,Internship,0
STU-009111,2020-12-27,Student_9111,29,Female,MBA,B.Tech,7.0,2.72,68.14118560064301,8,,0,Not Placed,0
STU-009112,2019-02-04,Student_9112,22,Female,Civil,MBA,1.0,7.08,66.40315624602741,16,,5000,Internship,0
STU-009113,2021-07-16,Student_9113,24,Female,Civil,MBA,6.0,6.74,78.72065901954068,5,11.0,5000,Internship,500000
STU-009114,2022-12-25,Student_9114,20,Female,Civil,B.Tech,4.0,4.57,49.659092847202196,3,17.0,0,Not Placed,800000
STU-009115,2022-12-30,Student_9115,20,Male,EE,M.Tech,4.0,9.01,42.241182120264625,4,43.0,0,Internship,300000
STU-009116,2022-09-19,Student_9116,140,Male,Civil,B.Tech,1.0,8.09,53.72588342320945,6,22.0,10000,Placed,300000
STU-009117,2020-11-09,Student_9117,19,Female,ME,B.Tech,3.0,2.21,64.38733580700524,0,41.0,10000,Internship,500000
STU-009118,2019-06-30,Student_9118,22,Non-binary,MBA,MBA,2.0,9.07,52.6605223870603,9,22.0,0,Not Placed,0
STU-009119,2020-10-13,Student_9119,27,Male,EE,M.Tech,5.0,5.53,74.61041912098699,17,24.0,5000,Not Placed,500000
STU-009120,2019-06-29,Student_9120,20,Non-binary,ME,B.Tech,3.0,6.37,55.70196420339577,14,36.0,10000,Placed,1200000
STU-009121,2020-12-07,Student_9121,28,Female,MBA,M.Tech,1.0,8.08,41.67455196457304,14,23.0,20000,Not Placed,300000
STU-009122,2022-08-21,Student_9122,24,Male,Civil,MBA,7.0,9.7,64.65217753875962,1,17.0,5000,Internship,500000
STU-009123,2020-02-11,Student_9123,22,Male,Civil,PhD,2.0,3.02,78.14154401431854,3,45.0,0,Not Placed,500000
STU-009124,2021-05-10,Student_9124,22,Non-binary,MBA,PhD,,5.75,50.4266914419922,14,9.0,5000,Placed,800000
STU-009125,2019-02-04,Student_9125,21,Male,ME,M.Tech,4.0,9.66,47.40606214661458,7,7.0,20000,Not Placed,1200000
STU-009126,2019-07-21,Student_9126,26,Female,MBA,B.Tech,3.0,6.39,45.23893353937087,4,7.0,0,Placed,1200000
STU-009127,2019-02-05,Student_9127,25,Male,CS,MBA,6.0,8.82,95.75939861082476,13,18.0,0,Not Placed,0
STU-009128,2020-09-08,Student_9128,22,Non-binary,CS,MBA,8.0,9.32,79.37615956852196,1,7.0,20000,Placed,300000
STU-009129,2019-08-04,Student_9129,23,Male,CS,PhD,5.0,5.58,70.76100606878404,15,26.0,5000,Placed,0
STU-009130,2022-02-14,Student_9130,22,Male,MBA,M.Tech,2.0,7.17,50.983249012646525,19,37.0,20000,Placed,500000
STU-009131,2020-08-10,Student_9131,24,Male,CS,MBA,2.0,3.65,62.618799507813186,15,39.0,10000,Internship,800000
STU-009132,2019-01-23,Student_9132,18,Non-binary,CS,M.Tech,4.0,2.58,81.8636412607155,0,37.0,20000,Placed,0
STU-009133,2021-03-23,Student_9133,28,Male,EE,PhD,2.0,7.78,46.953457122993925,0,0.0,0,Placed,300000
STU-009134,2021-04-01,Student_9134,22,Non-binary,ME,MBA,6.0,9.27,95.70964820748816,17,12.0,20000,Not Placed,6000000
STU-009135,2022-04-26,Student_9135,20,Female,Civil,M.Tech,8.0,8.27,63.69611500196751,2,46.0,5000,Internship,1200000
STU-009136,2020-10-04,Student_9136,27,Non-binary,MBA,M.Tech,3.0,2.16,69.76548969332934,13,9.0,20000,Internship,800000
STU-009137,2020-07-19,Student_9137,23,Non-binary,CS,MBA,2.0,3.73,78.36043900911392,1,42.0,5000,Internship,800000
STU-009138,2020-09-08,Student_9138,24,Non-binary,Civil,MBA,3.0,4.7,95.13100960028095,13,45.0,20000,Internship,300000
STU-009139,2020-10-05,Student_9139,21,Male,Civil,PhD,3.0,5.07,96.67292696895973,15,1.0,5000,Not Placed,0
STU-009140,2019-02-15,Student_9140,18,Non-binary,EE,M.Tech,6.0,8.79,77.1165608284488,0,20.0,10000,Placed,500000
STU-009141,2020-10-12,Student_9141,26,Non-binary,EE,M.Tech,8.0,8.73,87.66573353043846,15,21.0,20000,Placed,500000
STU-009142,2019-07-04,Student_9142,25,Male,MBA,B.Tech,7.0,4.75,94.4919566867857,4,43.0,5000,Placed,300000
STU-009143,2022-01-16,Student_9143,28,Non-binary,EE,PhD,,5.38,72.35999086984981,0,46.0,0,Internship,300000
STU-009144,2022-05-06,Student_9144,22,Non-binary,EE,M.Tech,3.0,3.8,79.23094403221145,6,28.0,0,Placed,1200000
STU-009145,2022-12-10,Student_9145,24,Non-binary,CS,MBA,5.0,8.58,48.124162216223006,5,,0,Placed,1200000
STU-009146,2021-03-23,Student_9146,27,Male,Civil,B.Tech,7.0,5.94,69.19264993443454,5,13.0,20000,Internship,1200000
STU-009147,2021-01-30,Student_9147,27,Non-binary,EE,PhD,5.0,2.12,70.91297945695607,9,17.0,20000,Not Placed,0
STU-009148,2022-06-08,Student_9148,21,Female,CS,B.Tech,2.0,6.12,47.02822423933722,9,26.0,20000,Not Placed,0
STU-009149,2019-05-26,Student_9149,24,Male,ME,M.Tech,2.0,5.17,95.68716447914915,13,43.0,0,Internship,1200000
STU-009150,2020-05-19,Student_9150,28,Female,ME,MBA,5.0,2.74,62.24478237345821,1,10.0,20000,Not Placed,0
STU-009151,2019-10-06,Student_9151,18,Male,CS,MBA,6.0,8.6,79.24721265520526,14,20.0,20000,Not Placed,800000
STU-009152,2021-10-04,Student_9152,20,Non-binary,EE,PhD,4.0,2.69,57.88794378561456,6,18.0,5000,Internship,500000
STU-009153,2021-11-17,Student_9153,19, Male ,EE,PhD,2.0,4.58,42.787188437894244,9,27.0,5000,Not Placed,1200000
STU-009154,2020-07-11,Student_9154,27,Non-binary,MBA,B.Tech,7.0,9.67,64.6997307236951,0,40.0,10000,Not Placed,800000
STU-009155,2022-10-24,Student_9155,27,Non-binary,EE,B.Tech,8.0,9.44,57.62856952802166,3,37.0,0,Internship,300000
STU-009156,2021-01-29,Student_9156,27,Non-binary,Civil,PhD,5.0,9.86,58.945553640540524,6,40.0,10000,Placed,300000
STU-009157,2022-12-30,Student_9157,24,Female,ME,PhD,8.0,8.29,52.642340669997346,5,23.0,20000,Not Placed,300000
STU-009158,2019-10-06,Student_9158,24,Non-binary,Civil,PhD,3.0,8.37,84.33196733363303,8,23.0,0,Not Placed,300000
STU-009159,2020-02-07,Student_9159,24,Male,MBA,MBA,4.0,8.15,93.25073939698184,19,43.0,5000,Internship,800000
STU-009160,2019-02-17,Student_9160,21,Female,EE,PhD,4.0,2.6,74.74295919745842,6,33.0,20000,Placed,800000
STU-009161,2022-12-29,Student_9161,26,Female,EE,PhD,5.0,8.04,98.57846196320432,16,3.0,5000,Not Placed,1200000
STU-009162,2020-03-07,Student_9162,24,Non-binary,MBA,M.Tech,3.0,5.67,67.97320545153596,8,20.0,20000,Not Placed,800000
STU-009163,2022-05-05,Student_9163,21,Non-binary,EE,M.Tech,4.0,7.16,83.81010503157651,10,31.0,20000,Placed,1200000
STU-009164,2019-01-21,Student_9164,26,Male,CS,MBA,-1.0,9.54,44.31315888537866,14,43.0,10000,Internship,300000
STU-009165,2021-02-19,Student_9165,25,Female,MBA,M.Tech,5.0,7.52,64.24277252204779,18,37.0,20000,Internship,800000
STU-009166,2021-11-22,Student_9166,26,Non-binary,MBA,PhD,2.0,3.66,50.88740122806313,12,28.0,10000,Internship,500000
STU-009167,2019-01-08,Student_9167,27,Non-binary,EE,MBA,2.0,2.78,67.04885126667514,13,,0,Not Placed,800000
STU-009168,2019-11-21,Student_9168,25,Non-binary,ME,PhD,5.0,5.23,95.68104107842773,12,9.0,20000,Internship,300000
STU-009169,2021-06-06,Student_9169,24,Non-binary,CS,M.Tech,7.0,3.22,53.44759831327384,5,0.0,10000,Internship,1200000
STU-009170,2022-09-27,Student_9170,23,Male,ME,B.Tech,4.0,9.43,85.10965074744858,13,17.0,20000,Not Placed,500000
STU-009171,2020-06-27,Student_9171,24,Non-binary,Civil,M.Tech,8.0,7.67,99.94763232614278,13,3.0,5000,Internship,1200000
STU-009172,2022-05-15,Student_9172,18,Male,EE,B.Tech,6.0,7.34,71.33068488064708,19,6.0,10000,Not Placed,0
STU-009173,2019-02-04,Student_9173,21,Female,MBA,B.Tech,2.0,3.46,66.42492536887217,19,14.0,0,Internship,300000
